Reporter	Partner	Item	Element	Year	Unit	Value	Flag
Togo	Nigeria	Cattle	Import Quantity	1994	Head	46	Official data
Togo	Nigeria	Cattle	Import Quantity	1996	Head	11	Official data
Togo	Nigeria	Cattle	Import Quantity	1999	Head	2	Official data
Togo	Nigeria	Cattle	Import Value	1994	1000 US$	11	Official data
Togo	Nigeria	Cattle	Import Value	1996	1000 US$	4	Official data
Tunisia	Austria	Cattle	Import Quantity	1987	Head	109	Official data
Tunisia	Austria	Cattle	Import Quantity	1988	Head	179	Official data
Tunisia	Austria	Cattle	Import Quantity	1989	Head	335	Official data
Tunisia	Austria	Cattle	Import Quantity	1992	Head	162	Official data
Tunisia	Austria	Cattle	Import Quantity	1993	Head	264	Official data
Tunisia	Austria	Cattle	Import Quantity	1997	Head	117	Official data
Tunisia	Austria	Cattle	Import Quantity	2008	Head	145	Official data
Tunisia	Austria	Cattle	Import Value	1987	1000 US$	159	Official data
Tunisia	Austria	Cattle	Import Value	1988	1000 US$	268	Official data
Tunisia	Austria	Cattle	Import Value	1989	1000 US$	343	Official data
Tunisia	Austria	Cattle	Import Value	1992	1000 US$	127	Official data
Tunisia	Austria	Cattle	Import Value	1993	1000 US$	335	Official data
Tunisia	Austria	Cattle	Import Value	1997	1000 US$	131	Official data
Tunisia	Austria	Cattle	Import Value	2008	1000 US$	411	Official data
Tunisia	Bulgaria	Cattle	Import Quantity	1987	Head	1288	Official data
Tunisia	Bulgaria	Cattle	Import Quantity	1988	Head	2956	Official data
Tunisia	Bulgaria	Cattle	Import Quantity	1989	Head	1278	Official data
Tunisia	Bulgaria	Cattle	Import Quantity	1990	Head	1913	Official data
Tunisia	Bulgaria	Cattle	Import Value	1987	1000 US$	541	Official data
Tunisia	Bulgaria	Cattle	Import Value	1988	1000 US$	1435	Official data
Tunisia	Bulgaria	Cattle	Import Value	1989	1000 US$	610	Official data
Tunisia	Bulgaria	Cattle	Import Value	1990	1000 US$	944	Official data
Tunisia	Czechoslovakia	Cattle	Import Quantity	1993	Head	61	Official data
Tunisia	Czechoslovakia	Cattle	Import Value	1993	1000 US$	36	Official data
Tunisia	Denmark	Cattle	Import Quantity	1993	Head	402	Official data
Tunisia	Denmark	Cattle	Import Quantity	1994	Head	235	Official data
Tunisia	Denmark	Cattle	Import Quantity	1995	Head	33	Official data
Tunisia	Denmark	Cattle	Import Value	1993	1000 US$	473	Official data
Tunisia	Denmark	Cattle	Import Value	1994	1000 US$	273	Official data
Tunisia	Denmark	Cattle	Import Value	1995	1000 US$	56	Official data
Tunisia	France	Cattle	Import Quantity	1987	Head	1539	Official data
Tunisia	France	Cattle	Import Quantity	1988	Head	4215	Official data
Tunisia	France	Cattle	Import Quantity	1989	Head	5638	Official data
Tunisia	France	Cattle	Import Quantity	1990	Head	274	Official data
Tunisia	France	Cattle	Import Quantity	1991	Head	588	Official data
Tunisia	France	Cattle	Import Quantity	1992	Head	1603	Official data
Tunisia	France	Cattle	Import Quantity	1993	Head	1056	Official data
Tunisia	France	Cattle	Import Quantity	1994	Head	282	Official data
Tunisia	France	Cattle	Import Quantity	1997	Head	1611	Official data
Tunisia	France	Cattle	Import Quantity	1998	Head	345	Official data
Tunisia	France	Cattle	Import Quantity	1999	Head	119	Official data
Tunisia	France	Cattle	Import Quantity	2000	Head	92	Official data
Tunisia	France	Cattle	Import Quantity	2004	Head	1022	Official data
Tunisia	France	Cattle	Import Quantity	2005	Head	769	Official data
Tunisia	France	Cattle	Import Quantity	2007	Head	90	Official data
Tunisia	France	Cattle	Import Quantity	2008	Head	116	Official data
Tunisia	France	Cattle	Import Quantity	2009	Head	8016	Official data
Tunisia	France	Cattle	Import Value	1987	1000 US$	945	Official data
Tunisia	France	Cattle	Import Value	1988	1000 US$	2428	Official data
Tunisia	France	Cattle	Import Value	1989	1000 US$	2256	Official data
Tunisia	France	Cattle	Import Value	1990	1000 US$	266	Official data
Tunisia	France	Cattle	Import Value	1991	1000 US$	445	Official data
Tunisia	France	Cattle	Import Value	1992	1000 US$	1181	Official data
Tunisia	France	Cattle	Import Value	1993	1000 US$	976	Official data
Tunisia	France	Cattle	Import Value	1994	1000 US$	340	Official data
Tunisia	France	Cattle	Import Value	1997	1000 US$	1766	Official data
Tunisia	France	Cattle	Import Value	1998	1000 US$	332	Official data
Tunisia	France	Cattle	Import Value	1999	1000 US$	151	Official data
Tunisia	France	Cattle	Import Value	2000	1000 US$	117	Official data
Tunisia	France	Cattle	Import Value	2004	1000 US$	1707	Official data
Tunisia	France	Cattle	Import Value	2005	1000 US$	1319	Official data
Tunisia	France	Cattle	Import Value	2007	1000 US$	229	Official data
Tunisia	France	Cattle	Import Value	2008	1000 US$	179	Official data
Tunisia	France	Cattle	Import Value	2009	1000 US$	12462	Official data
Tunisia	Germany	Cattle	Import Quantity	1991	Head	2130	Official data
Tunisia	Germany	Cattle	Import Quantity	1992	Head	3365	Official data
Tunisia	Germany	Cattle	Import Quantity	1993	Head	3281	Official data
Tunisia	Germany	Cattle	Import Quantity	1994	Head	967	Official data
Tunisia	Germany	Cattle	Import Quantity	1995	Head	323	Official data
Tunisia	Germany	Cattle	Import Quantity	2001	Head	184	Official data
Tunisia	Germany	Cattle	Import Quantity	2004	Head	175	Official data
Tunisia	Germany	Cattle	Import Quantity	2005	Head	1373	Official data
Tunisia	Germany	Cattle	Import Quantity	2008	Head	139	Official data
Tunisia	Germany	Cattle	Import Quantity	2009	Head	388	Official data
Tunisia	Germany	Cattle	Import Value	1991	1000 US$	1744	Official data
Tunisia	Germany	Cattle	Import Value	1992	1000 US$	2825	Official data
Tunisia	Germany	Cattle	Import Value	1993	1000 US$	3302	Official data
Tunisia	Germany	Cattle	Import Value	1994	1000 US$	1002	Official data
Tunisia	Germany	Cattle	Import Value	1995	1000 US$	531	Official data
Tunisia	Germany	Cattle	Import Value	2001	1000 US$	211	Official data
Tunisia	Germany	Cattle	Import Value	2004	1000 US$	319	Official data
Tunisia	Germany	Cattle	Import Value	2005	1000 US$	2505	Official data
Tunisia	Germany	Cattle	Import Value	2008	1000 US$	439	Official data
Tunisia	Germany	Cattle	Import Value	2009	1000 US$	1041	Official data
Tunisia	Spain	Cattle	Import Quantity	1995	Head	70	Official data
Tunisia	Spain	Cattle	Import Value	1995	1000 US$	120	Official data
Tunisia	United Kingdom	Cattle	Import Quantity	1987	Head	630	Official data
Tunisia	United Kingdom	Cattle	Import Value	1987	1000 US$	268	Official data
Tunisia	Uruguay	Cattle	Import Quantity	2004	Head	12214	Official data
Tunisia	Uruguay	Cattle	Import Quantity	2005	Head	1821	Official data
Tunisia	Uruguay	Cattle	Import Quantity	2007	Head	9792	Official data
Tunisia	Uruguay	Cattle	Import Quantity	2009	Head	4337	Official data
Tunisia	Uruguay	Cattle	Import Value	2004	1000 US$	7155	Official data
Tunisia	Uruguay	Cattle	Import Value	2005	1000 US$	1273	Official data
Tunisia	Uruguay	Cattle	Import Value	2007	1000 US$	6040	Official data
Tunisia	Uruguay	Cattle	Import Value	2009	1000 US$	2752	Official data
Tunisia	Unspecified	Cattle	Import Quantity	1996	Head	202	Official data
Tunisia	Unspecified	Cattle	Import Quantity	1997	Head	5917	Official data
Tunisia	Unspecified	Cattle	Import Quantity	1998	Head	5196	Official data
Tunisia	Unspecified	Cattle	Import Quantity	1999	Head	1792	Official data
Tunisia	Unspecified	Cattle	Import Quantity	2000	Head	1521	Official data
Tunisia	Unspecified	Cattle	Import Value	1996	1000 US$	304	Official data
Tunisia	Unspecified	Cattle	Import Value	1997	1000 US$	7147	Official data
Tunisia	Unspecified	Cattle	Import Value	1998	1000 US$	6852	Official data
Tunisia	Unspecified	Cattle	Import Value	1999	1000 US$	2095	Official data
Tunisia	Unspecified	Cattle	Import Value	2000	1000 US$	1763	Official data
Turkey	Algeria	Cattle	Export Quantity	2000	Head	3	Official data
Turkey	Algeria	Cattle	Export Value	2000	1000 US$	4	Official data
Turkey	Argentina	Cattle	Import Quantity	1991	Head	41	Official data
Turkey	Argentina	Cattle	Import Value	1991	1000 US$	13	Official data
Turkey	Australia	Cattle	Import Quantity	2007	Head	2838	Official data
Turkey	Australia	Cattle	Import Quantity	2008	Head	2925	Official data
Turkey	Australia	Cattle	Import Quantity	2009	Head	164	Official data
Turkey	Australia	Cattle	Import Value	2007	1000 US$	4908	Official data
Turkey	Australia	Cattle	Import Value	2008	1000 US$	7877	Official data
Turkey	Australia	Cattle	Import Value	2009	1000 US$	544	Official data
Turkey	Austria	Cattle	Import Quantity	1992	Head	50	Official data
Turkey	Austria	Cattle	Import Quantity	1995	Head	3720	Official data
Turkey	Austria	Cattle	Import Quantity	1996	Head	3712	Official data
Turkey	Austria	Cattle	Import Quantity	2000	Head	1	Official data
Turkey	Austria	Cattle	Import Value	1992	1000 US$	18	Official data
Turkey	Austria	Cattle	Import Value	1995	1000 US$	4939	Official data
Turkey	Austria	Cattle	Import Value	1996	1000 US$	3679	Official data
Turkey	Austria	Cattle	Import Value	2000	1000 US$	10	Official data
Turkey	Bolivia (Plurinational State of)	Cattle	Import Quantity	1996	Head	30	Official data
Turkey	Bolivia (Plurinational State of)	Cattle	Import Value	1996	1000 US$	13	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1990	Head	10021	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1991	Head	11665	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1992	Head	943	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1993	Head	102	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1995	Head	55	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1996	Head	28	Official data
Turkey	Bulgaria	Cattle	Import Quantity	1999	Head	5	Official data
Turkey	Bulgaria	Cattle	Import Value	1990	1000 US$	4906	Official data
Turkey	Bulgaria	Cattle	Import Value	1991	1000 US$	4715	Official data
Turkey	Bulgaria	Cattle	Import Value	1992	1000 US$	356	Official data
Turkey	Bulgaria	Cattle	Import Value	1993	1000 US$	94	Official data
Turkey	Bulgaria	Cattle	Import Value	1995	1000 US$	59	Official data
Turkey	Bulgaria	Cattle	Import Value	1996	1000 US$	15	Official data
Turkey	Bulgaria	Cattle	Import Value	1999	1000 US$	31	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1986	Head	3639	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1987	Head	485	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1990	Head	30659	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1991	Head	4778	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1992	Head	63172	Official data
Turkey	Czechoslovakia	Cattle	Import Quantity	1996	Head	70	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1986	1000 US$	1601	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1987	1000 US$	289	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1990	1000 US$	17830	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1991	1000 US$	2863	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1992	1000 US$	29394	Official data
Turkey	Czechoslovakia	Cattle	Import Value	1996	1000 US$	74	Official data
Togo	Burkina Faso	Cattle	Import Value	2001	1000 US$	189	Official data
Togo	Burkina Faso	Cattle	Import Value	2002	1000 US$	146	Official data
Togo	Burkina Faso	Cattle	Import Value	2004	1000 US$	55	Official data
Togo	Burkina Faso	Cattle	Import Value	2005	1000 US$	11	Official data
Togo	Burkina Faso	Cattle	Import Value	2007	1000 US$	4	Official data
Tunisia	Canada	Cattle	Import Quantity	1987	Head	101	Official data
Tunisia	Canada	Cattle	Import Value	1987	1000 US$	118	Official data
Tunisia	Hungary	Cattle	Import Quantity	1992	Head	2659	Official data
Tunisia	Hungary	Cattle	Import Value	1992	1000 US$	1376	Official data
Tunisia	Italy	Cattle	Import Quantity	1994	Head	209	Official data
Tunisia	Italy	Cattle	Import Value	1994	1000 US$	343	Official data
Tunisia	Libya	Cattle	Export Quantity	2002	Head	7	Official data
Tunisia	Libya	Cattle	Export Value	2002	1000 US$	3	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1987	Head	125	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1988	Head	172	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1989	Head	94	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1990	Head	1281	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1991	Head	1188	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1992	Head	2353	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1993	Head	981	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1994	Head	241	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1996	Head	1096	Official data
Tunisia	Netherlands	Cattle	Import Quantity	1997	Head	957	Official data
Tunisia	Netherlands	Cattle	Import Quantity	2005	Head	339	Official data
Tunisia	Netherlands	Cattle	Import Quantity	2007	Head	150	Official data
Tunisia	Netherlands	Cattle	Import Quantity	2008	Head	60	Official data
Tunisia	Netherlands	Cattle	Import Quantity	2009	Head	124	Official data
Tunisia	Netherlands	Cattle	Import Value	1987	1000 US$	171	Official data
Tunisia	Netherlands	Cattle	Import Value	1988	1000 US$	211	Official data
Tunisia	Netherlands	Cattle	Import Value	1989	1000 US$	70	Official data
Tunisia	Netherlands	Cattle	Import Value	1990	1000 US$	1220	Official data
Tunisia	Netherlands	Cattle	Import Value	1991	1000 US$	924	Official data
Tunisia	Netherlands	Cattle	Import Value	1992	1000 US$	1984	Official data
Tunisia	Netherlands	Cattle	Import Value	1993	1000 US$	1009	Official data
Tunisia	Netherlands	Cattle	Import Value	1994	1000 US$	248	Official data
Tunisia	Netherlands	Cattle	Import Value	1996	1000 US$	1745	Official data
Tunisia	Netherlands	Cattle	Import Value	1997	1000 US$	1063	Official data
Tunisia	Netherlands	Cattle	Import Value	2005	1000 US$	592	Official data
Tunisia	Netherlands	Cattle	Import Value	2007	1000 US$	378	Official data
Tunisia	Netherlands	Cattle	Import Value	2008	1000 US$	177	Official data
Tunisia	Netherlands	Cattle	Import Value	2009	1000 US$	321	Official data
Tunisia	Poland	Cattle	Import Quantity	1987	Head	5746	Official data
Tunisia	Poland	Cattle	Import Quantity	1988	Head	3363	Official data
Tunisia	Poland	Cattle	Import Quantity	1989	Head	1412	Official data
Tunisia	Poland	Cattle	Import Quantity	1990	Head	7107	Official data
Tunisia	Poland	Cattle	Import Value	1987	1000 US$	2475	Official data
Tunisia	Poland	Cattle	Import Value	1988	1000 US$	1536	Official data
Tunisia	Poland	Cattle	Import Value	1989	1000 US$	635	Official data
Tunisia	Poland	Cattle	Import Value	1990	1000 US$	3276	Official data
Tunisia	United States of America	Cattle	Import Quantity	1988	Head	1369	Official data
Tunisia	United States of America	Cattle	Import Quantity	1989	Head	2470	Official data
Tunisia	United States of America	Cattle	Import Value	1988	1000 US$	1329	Official data
Tunisia	United States of America	Cattle	Import Value	1989	1000 US$	1760	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Quantity	1990	Head	1423	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Quantity	1992	Head	2998	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Quantity	1995	Head	617	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Quantity	1996	Head	1041	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Value	1990	1000 US$	726	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Value	1992	1000 US$	1384	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Value	1995	1000 US$	499	Official data
Turkey	Belgium-Luxembourg	Cattle	Import Value	1996	1000 US$	750	Official data
Turkey	Cyprus	Cattle	Import Quantity	1996	Head	647	Official data
Turkey	Cyprus	Cattle	Import Value	1996	1000 US$	415	Official data
Turkey	Belarus	Cattle	Import Quantity	1993	Head	2156	Official data
Turkey	Belarus	Cattle	Import Quantity	1995	Head	1417	Official data
Turkey	Belarus	Cattle	Import Value	1993	1000 US$	764	Official data
Turkey	Belarus	Cattle	Import Value	1995	1000 US$	599	Official data
Turkey	Estonia	Cattle	Import Quantity	1993	Head	52	Official data
